Days	Within-host profile.Actual cases[a]	Within-host profile.Actual cases[b]	Within-host profile.Actual cases[c]	Within-host profile.Attack rate	Within-host profile.Attack rate by age[a]	Within-host profile.Attack rate by age[c]	Within-host profile.Attack rate by age[b]	Vaccines.Vaccination capacity	Tracing.Contact tracing capacity	Testing.Testing capacity	Mobility.Mobility index	Testing.Confirmed cases[a]	Testing.Confirmed cases[b]	Testing.Confirmed cases[c]	Within-host profile.Total cases[a]	Within-host profile.Total cases[b]	Within-host profile.Total cases[c]	Hospital.total in hospital[a]	Hospital.total in hospital[b]	Hospital.total in hospital[c]	Hospital.hospital admisions[a]	Hospital.hospital admisions[b]	Hospital.hospital admisions[c]	Hospital.hospital discharges[a]	Hospital.hospital discharges[b]	Hospital.hospital discharges[c]	Hospital.deaths in hospital[a]	Hospital.deaths in hospital[b]	Hospital.deaths in hospital[c]	Hospital Resources.Beds	Hospital Resources.occupied ward beds	Hospital.physical ward beds available	Hospital.expected beds freed	Hospital.Patients Waiting for Ward Bed[a]	Hospital.Patients Waiting for Ward Bed[b]	Hospital.Patients Waiting for Ward Bed[c]	Hospital.In Ward Overflow[a]	Hospital.In Ward Overflow[b]	Hospital.In Ward Overflow[c]	Hospital.physical ward beds needed	Hospital.physical ward beds gap	Hospital Resources.max available nurses	Hospital Resources.absent nurses	Hospital Resources.nurses at work	Hospital Resources.occupied nurses	Hospital Resources.available nurses	Hospital Resources.expected nurses freed	Hospital Resources.total nurses needed for incoming patients	Hospital Resources.nurses gap	Hospital Resources.extra staff needed for overflow patients	Hospital Resources.staffed ward beds available	Hospital Resources.staffed ward beds needed	Hospital Resources.staffed ward beds gap	Hospital Resources.ICU Beds	Hospital Resources.occupied ICU beds	Hospital.physical ICU beds available	Hospital.expected ICU beds freed	Hospital.Patients Waiting for ICU[a]	Hospital.Patients Waiting for ICU[b]	Hospital.Patients Waiting for ICU[c]	Hospital.In ICU Overflow[a]	Hospital.In ICU Overflow[b]	Hospital.In ICU Overflow[c]	Hospital.physical ICU beds needed	Hospital.physical ICU beds gap	Hospital Resources.max available ICU nurses	Hospital Resources.absent ICU nurses	Hospital Resources.ICU Nurses at work	Hospital Resources.occupied ICU nurses	Hospital Resources.available ICU nurses	Hospital Resources.expected ICU nurses freed	Hospital Resources.total ICU nurses needed for incoming patients	Hospital Resources.ICU nurses gap	Hospital Resources.max available physicians	Hospital Resources.absent physicians	Hospital Resources.physicians at work	Ventilators.ventilators in stock	Ventilators.ventilators in use	Ventilators.ventilators available	Ventilators.expected ventilators freed	Ventilators.ventilators needed for incoming ICU patients	Ventilators.gap in ventilators	Hospital Resources.staffed equipped ICU beds available	Hospital Resources.staffed equipped ICU beds needed	Hospital Resources.staffed equipped ICU beds gap	PPE.PPE	PPE.PPE needed	PPE.PPE gap	PPE.total PPE used	PPE.interrupted PPE supply	Hospital.In morgues	Hospital.In temporary morgues	Hospital.Antivirals administered[a]	Hospital.Antivirals administered[b]	Hospital.Antivirals administered[c]	Hospital.Previous vaccines administered[a]	Hospital.Previous vaccines administered[b]	Hospital.Previous vaccines administered[c]	Hospital.Total needed ICU[a]	Hospital.Total needed ICU[b]	Hospital.Total needed ICU[c]	Hospital.Total ICU admissions[a]	Hospital.Total ICU admissions[b]	Hospital.Total ICU admissions[c]	Hospital.Total needed Ward Bed[a]	Hospital.Total needed Ward Bed[b]	Hospital.Total needed Ward Bed[c]	Hospital.Total Ward admissions[a]	Hospital.Total Ward admissions[b]	Hospital.Total Ward admissions[c]	Hospital.Potential deaths due to lack of ICU[a]	Hospital.Potential deaths due to lack of ICU[b]	Hospital.Potential deaths due to lack of ICU[c]	Hospital.total deaths[a]	Hospital.total deaths[b]	Hospital.total deaths[c]	Hospital.Total Admissions[a]	Hospital.Total Admissions[b]	Hospital.Total Admissions[c]	Hospital Resources.total initial ward bed capacity	Hospital Resources.initial pandemic ward bed capacity	Hospital Resources.total initial ICU bed capacity	Hospital Resources.initial pandemic ICU bed capacity	Hospital Resources.stress code	Hospital.peak ICU demand	Hospital.peak demand ICU beds	Hospital.peak demand ICU nurses	Hospital.peak demand ventilators	Hospital.peak ward demand	Hospital.peak demand ward beds	Hospital.peak demand nurses	Hospital.peak demand PPE	Hospital Resources.activate surge strategy 1	Hospital Resources.activate surge strategy 2	PPE.activate surge strategy 3	Hospital Resources.activate surge strategy 4	Hospital.ICU admissions[a]	Hospital.ICU admissions[b]	Hospital.ICU admissions[c]	Hospital.ICU discharges[a]	Hospital.ICU discharges[b]	Hospital.ICU discharges[c]	Hospital.ward admissions[a]	Hospital.ward admissions[b]	Hospital.ward admissions[c]	Hospital.moving to ward overflow[a]	Hospital.moving to ward overflow[b]	Hospital.moving to ward overflow[c]	Hospital.moving to ICU overflow[a]	Hospital.moving to ICU overflow[b]	Hospital.moving to ICU overflow[c]	Hospital.at risk of dying from lack of ICU[a]	Hospital.at risk of dying from lack of ICU[b]	Hospital.at risk of dying from lack of ICU[c]	Hospital.deaths in ICU[a]	Hospital.deaths in ICU[b]	Hospital.deaths in ICU[c]	Hospital.deceased moved to morgue	Hospital.deceased moved to temporary morgues	Hospital Resources.pandemic ward demand factor	Hospital Resources.pandemic ICU demand factor	Hospital Resources.peak ward demand factor	Hospital Resources.peak ICU demand factor
227	4.42459635882e-9	6.66522651537e-9	2.13374488049e-8	0.845210664314	0.914461849289	0.756779889163	0.918615161082	0	0	0	1	0	0	0	18622975.3245	23828230.5734	28363877.9144	0.00000363026779901	0.587801415443	12.7150121131	1.19886145214e-9	4.16590886427e-9	3.77556744857e-9	6.58026392349e-7	0.0245107027511	0.79531570415	9.05375508539e-63	0.0272670316191	0.084637230547	251351.835	10.2526227677	251341.582377	1.28173115556	1.88591868914e-9	6.35445897193e-9	5.87846508284e-9	9.80465806296e-8	0.0000139289469556	0.547661835115	0.547675876227	0	209459.8625	4.40367059377e-10	209459.8625	2.05052455354	209457.811975	0.256346231112	0.109535175245	0	0.109535172422	251341.582377	0.547675876227	0	13824.350925	2.44670027294	13821.9042247	0.36358566479	1.90496837287e-11	0.0069883951667	0.0488298467514	1.13171938567e-62	3.12537138873e-51	4.48833203419e-54	0.0558182419372	0	5027.0367	1.05688094251e-11	5027.0367	1.22335013647	5025.81334986	0.181792832395	0.0279091209686	0	100540.734	8.45504754004e-10	100540.734	12567.59175	1.37015215285	12566.2215978	0.203607972283	0.0312582154848	0	10051.6266997	0.0558182419372	0	4000006.78121	17.0565949311	0	21146463.7611	0	0.465531956343	2.72682739132e-7	0	0	0	0	0	0	4067.25785246	283540.190517	29801.2419985	3421.71671991	52612.4135778	13501.6468569	406080.244113	1171474.05942	404962.233287	318190.109026	671795.187342	316198.673645	645.541132551	230927.769951	16299.5463117	645.541132551	295163.472786	25264.3884487	406725.785246	1200942.8209	405036.176618	502703.67	251351.835	20108.1468	10054.0734	0	91321.5267445	91321.5267445	45660.7633722	51140.0549769	547624.763866	547624.763866	109524.952773	775928.580727	0	0	0	0	1.90496837287e-11	0.0069883951667	0.0488298467514	1.84353454314e-9	0.0144272771967	0.113408507949	1.88591868914e-9	6.35445897193e-9	5.87846508284e-9	0	0	0	0	0	0	9.05375508539e-63	2.96910281929e-51	3.8599655494e-54	0	0.026450008194	0.0773239826928	0.120796045225	0	0.0000203824480844	0.000116545139601	1.08935899327	4.54151880095
228	3.59592175963e-9	5.41690845702e-9	1.73411973175e-8	0.845210664314	0.914461849289	0.756779889163	0.918615161082	0	0	0	1	0	0	0	18622975.3245	23828230.5734	28363877.9144	0.00000302810911701	0.538173293465	11.8639420865	9.74341178894e-10	3.38578548802e-9	3.068647293e-9	5.48909675265e-7	0.0224411952382	0.742027065998	3.2779599163e-63	0.0249649099699	0.0789991131926	251351.835	9.5676974306	251342.267303	1.19552840026	1.53273007281e-9	5.16451818224e-9	4.77784474015e-9	8.17042485724e-8	0.000011844845161	0.505517437062	0.505529375086	0	209459.8625	3.57891527213e-10	209459.8625	1.91353948612	209457.948961	0.239105680052	0.101105875017	0	0.101105872722	251342.267303	0.505529375086	0	13824.350925	2.27693541269	13822.0739896	0.338105828725	1.54821219476e-11	0.00639834270562	0.0455578469766	4.09744989537e-63	1.13155724218e-51	1.62502435292e-54	0.0519561896977	0	5027.0367	8.58939665312e-12	5027.0367	1.13846770634	5025.89823229	0.169052914363	0.0259780948488	0	100540.734	6.87151732249e-10	100540.734	12567.59175	1.27508383111	12566.3166662	0.189339264086	0.0290954662307	0	10051.7964646	0.0519561896977	0	4000006.31726	15.8954558117	0	21146480.2484	0	0.432365964434	2.23113670602e-7	0	0	0	0	0	0	4067.25785246	283540.196625	29801.2859525	3421.71671991	52612.420276	13501.694083	406080.244113	1171474.07325	404962.342995	318190.109026	671795.20117	316198.783353	645.541132551	230927.769951	16299.5463117	645.541132551	295163.498921	25264.4703227	406725.785246	1200942.8209	405036.176618	502703.67	251351.835	20108.1468	10054.0734	0	91321.5267445	91321.5267445	45660.7633722	51140.0549769	547624.763866	547624.763866	109524.952773	775928.580727	0	0	0	0	1.54821219476e-11	0.00639834270562	0.0455578469766	1.51153817134e-9	0.0132092018883	0.105857951179	1.53273007281e-9	5.16451818224e-9	4.77784474015e-9	0	0	0	0	0	0	3.2779599163e-63	1.07497938007e-51	1.39752094351e-54	0	0.0242168701286	0.0721758758041	0.112217465425	0	0.0000190209287164	0.000108361339756	1.08935899327	4.54151880095
229	2.92244812322e-9	4.40238560178e-9	1.40933964026e-8	0.845210664314	0.914461849289	0.756779889163	0.918615161082	0	0	0	1	0	0	0	18622975.3245	23828230.5734	28363877.9144	0.00000252577877351	0.492735304473	11.0698633293	7.91868167071e-10	2.75174733527e-9	2.49408075924e-9	4.57877085201e-7	0.0205464286017	0.692312255483	1.18680272567e-63	0.0228571518937	0.07373588755	251351.835	8.92857768911	251342.906422	1.11514052435	1.24568470022e-9	4.19740055862e-9	3.88328063275e-9	6.80858444212e-8	0.0000100725745698	0.466616190481	0.466626340468	0	209459.8625	2.90862684533e-10	209459.8625	1.78571553782	209458.076784	0.22302810487	0.0933252680936	0	0.0933252662283	251342.906422	0.466626340468	0	13824.350925	2.11903370785	13822.2318913	0.314426672682	1.25826737396e-11	0.00585811233085	0.0425053097527	1.48350340708e-63	4.09686284628e-52	5.88348662144e-55	0.0483634220962	0	5027.0367	6.98070442879e-12	5027.0367	1.05951685392	5025.97718315	0.157213336341	0.0241817110481	0	100540.734	5.58456354303e-10	100540.734	12567.59175	1.18665887639	12566.4050911	0.176078936702	0.0270835163739	0	10051.9543663	0.0483634220962	0	4000005.88521	14.8136968544	0	21146495.6135	0	0.401588160118	1.82555412815e-7	0	0	0	0	0	0	4067.25785246	283540.202218	29801.3269616	3421.71671991	52612.4264087	13501.7381446	406080.244113	1171474.08591	404962.445398	318190.109026	671795.213831	316198.885756	645.541132551	230927.769951	16299.5463117	645.541132551	295163.52285	25264.5467423	406725.785246	1200942.8209	405036.176618	502703.67	251351.835	20108.1468	10054.0734	0	91321.5267445	91321.5267445	45660.7633722	51140.0549769	547624.763866	547624.763866	109524.952773	775928.580727	0	0	0	0	1.25826737396e-11	0.00585811233085	0.0425053097527	1.23930750661e-9	0.0120939659674	0.0988090368384	1.24568470022e-9	4.19740055862e-9	3.88328063275e-9	0	0	0	0	0	0	1.18680272567e-63	3.89201970396e-52	5.05979849444e-55	0	0.0221722709403	0.0673697978444	0.104254484346	0	0.0000177504535306	0.000100758939737	1.08935899327	4.54151880095
230	2.37510814137e-9	3.57787087374e-9	1.14538701348e-8	0.845210664314	0.914461849289	0.756779889163	0.918615161082	0	0	0	1	0	0	0	18622975.3245	23828230.5734	28363877.9144	0.00000210673658188	0.451133668564	10.3289569501	6.43568068148e-10	2.2364394007e-9	2.02708938124e-9	3.81933367407e-7	0.0188116473435	0.645931265293	4.29688204131e-64	0.0209273479409	0.0688226946706	251351.835	8.33219500364	251343.502805	1.04017366455	1.0123957915e-9	3.41138254088e-9	3.15619794127e-9	5.67373458731e-8	0.00000856547781624	0.430708524091	0.430717153886	0	209459.8625	2.36387549612e-10	209459.8625	1.66643900073	209458.196061	0.20803473291	0.0861434307773	0	0.0861434292613	251343.502805	0.430717153886	0	13824.350925	1.9721595767	13822.3787654	0.292419775677	1.02262201162e-11	0.00536349688568	0.0396574942543	5.37110255164e-64	1.48329086285e-52	2.13014745056e-55	0.0450209911502	0	5027.0367	5.6733011907e-12	5027.0367	0.986079788351	5026.05062021	0.146209887838	0.0225104955751	0	100540.734	4.53864095256e-10	100540.734	12567.59175	1.10440936295	12566.4873406	0.163755074379	0.0252117550441	0	10052.1012404	0.0450209911502	0	4000005.48286	13.8058635772	0	21146509.9331	0	0.373024610171	1.49369954149e-7	0	0	0	0	0	0	4067.25785246	283540.207338	29801.3652233	3421.71671991	52612.4320236	13501.7792541	406080.244113	1171474.0975	404962.540982	318190.109026	671795.225423	316198.98134	645.541132551	230927.769951	16299.5463117	645.541132551	295163.544758	25264.6180702	406725.785246	1200942.8209	405036.176618	502703.67	251351.835	20108.1468	10054.0734	0	91321.5267445	91321.5267445	45660.7633722	51140.0549769	547624.763866	547624.763866	109524.952773	775928.580727	0	0	0	0	1.02262201162e-11	0.00536349688568	0.0396574942543	1.01608782542e-9	0.011072887107	0.0922285420156	1.0123957915e-9	3.41138254088e-9	3.15619794127e-9	0	0	0	0	0	0	4.29688204131e-64	1.40912631971e-52	1.83192680748e-55	0	0.0203002930294	0.0628830968288	0.0968624293719	0	0.0000165649241911	0.0000936960586453	1.08935899327	4.54151880095
231	1.93027846991e-9	2.90777799845e-9	9.30869587813e-9	0.845210664314	0.914461849289	0.756779889163	0.918615161082	0	0	0	1	0	0	0	18622975.3245	23828230.5734	28363877.9144	0.0000017571810283	0.413044476782	9.63766020272	5.23041171324e-10	1.81762883162e-9	1.64753323101e-9	3.18579023006e-7	0.0172233421306	0.602660238399	1.55570887037e-64	0.0191604740087	0.0642363172047	251351.835	7.77568693145	251344.059313	0.970260785742	8.22796227124e-10	2.77255299289e-9	2.56524266361e-9	4.72804067289e-8	0.00000728387858658	0.397564071948	0.397571409268	0	209459.8625	1.92114961863e-10	209459.8625	1.55513738629	209458.307363	0.194052157148	0.0795142818536	0	0.0795142806215	251344.059313	0.397571409268	0	13824.350925	1.83553679961	13822.5153882	0.271965963703	8.31107300125e-12	0.00491064453775	0.0370006518128	1.94463608796e-64	5.37033302401e-53	7.71231151371e-56	0.0419112963589	0	5027.0367	4.61075908471e-12	5027.0367	0.917768399804	5026.1189316	0.135982981851	0.0209556481794	0	100540.734	3.68860726777e-10	100540.734	12567.59175	1.02790060778	12566.5638494	0.152300939673	0.023470325961	0	10052.2378632	0.0419112963589	0	4000005.10816	12.8668785806	0	21146523.2786	0	0.346514199207	1.22217045546e-7	0	0	0	0	0	0	4067.25785246	283540.212026	29801.4009216	3421.71671991	52612.4371644	13501.8176093	406080.244113	1171474.10812	404962.6302	318190.109026	671795.236036	316199.070558	645.541132551	230927.769951	16299.5463117	645.541132551	295163.564816	25264.6846451	406725.785246	1200942.8209	405036.176618	502703.67	251351.835	20108.1468	10054.0734	0	91321.5267445	91321.5267445	45660.7633722	51140.0549769	547624.763866	547624.763866	109524.952773	775928.580727	0	0	0	0	8.31107300125e-12	0.00491064453775	0.0370006518128	8.33058892771e-10	0.010138015966	0.0860854336659	8.22796227124e-10	2.77255299289e-9	2.56524266361e-9	0	0	0	0	0	0	1.55570887037e-64	5.10181637281e-53	6.63258790179e-56	0	0.0185863626043	0.0586946138631	0.0899999078824	0	0.0000154586518948	0.0000871338817239	1.08935899327	4.54151880095
232	1.56876013837e-9	2.36318558977e-9	7.56528735646e-9	0.845210664314	0.914461849289	0.756779889163	0.918615161082	0	0	0	1	0	0	0	18622975.3245	23828230.5734	28363877.9144	0.00000146559614635	0.37817116889	8.99264928121	4.25086251217e-10	1.47724585718e-9	1.33904265819e-9	2.65728318519e-7	0.0157691445221	0.562290378144	5.63252625059e-65	0.0175427743926	0.059955071671	251351.835	7.25638323063	251344.578617	0.905059839584	6.68704155562e-10	2.25335045093e-9	2.08493008255e-9	3.93997432565e-8	0.00000619403708727	0.366970195535	0.366976433979	0	209459.8625	1.56134105171e-10	209459.8625	1.45127664613	209458.411223	0.181011967917	0.0733952867957	0	0.0733952857943	251344.578617	0.366976433979	0	13824.350925	1.70844426339	13822.6424807	0.252954637412	6.75458742992e-12	0.00449602875998	0.0345219589369	7.04065781324e-65	1.94435747641e-53	2.79228317593e-56	0.0390179877036	0	5027.0367	3.74721852411e-12	5027.0367	0.854222131694	5026.18247787	0.126477318706	0.0195089938518	0	100540.734	2.99777481928e-10	100540.734	12567.59175	0.956728787497	12566.6350212	0.14165459695	0.021850073114	0	10052.3649557	0.0390179877036	0	4000004.7592	11.9920152923	0	21146535.7166	0	0.321907673843	1.0000007235e-7	0	0	0	0	0	0	4067.25785246	283540.216318	29801.4342287	3421.71671991	52612.4418712	13501.853395	406080.244113	1171474.11783	404962.713475	318190.109026	671795.245753	316199.153833	645.541132551	230927.769951	16299.5463117	645.541132551	295163.583181	25264.7467831	406725.785246	1200942.8209	405036.176618	502703.67	251351.835	20108.1468	10054.0734	0	91321.5267445	91321.5267445	45660.7633722	51140.0549769	547624.763866	547624.763866	109524.952773	775928.580727	0	0	0	0	6.75458742992e-12	0.00449602875998	0.0345219589369	6.82987151076e-10	0.00928207431375	0.080350725305	6.68704155562e-10	2.25335045093e-9	2.08493008255e-9	0	0	0	0	0	0	5.63252625059e-65	1.84713960259e-53	2.4013635313e-56	0	0.0170171362419	0.0547845854352	0.0836285635482	0	0.000014426329763	0.0000810364316842	1.08935899327	4.54151880095
233	1.2749499169e-9	1.92058889512e-9	6.14839860623e-9	0.845210664314	0.914461849289	0.756779889163	0.918615161082	0	0	0	1	0	0	0	18622975.3245	23828230.5734	28363877.9144	0.00000122237330082	0.346242224124	8.39082327306	3.45476128974e-10	1.20060428514e-9	1.08831253734e-9	2.21640843491e-7	0.0144377305927	0.524626932176	2.0392859209e-65	0.0160616547096	0.0559587077287	251351.835	6.77179290645	251345.063207	0.844252050773	5.43469945875e-10	1.83137423415e-9	1.69454617261e-9	3.28326229844e-8	0.0000052672618005	0.338730619573	0.338735923736	0	209459.8625	1.26892036609e-10	209459.8625	1.35435858129	209458.508141	0.168850410155	0.0677471847473	0	0.0677471839334	251345.063207	0.338735923736	0	13824.350925	1.59021201365	13822.760713	0.235283149135	5.48959541288e-12	0.00411642084919	0.0322094548741	2.54910740113e-65	7.0396490854e-54	1.01096089295e-56	0.0363258757288	0	5027.0367	3.04540887862e-12	5027.0367	0.795106006824	5026.24159399	0.117641574568	0.0181629378644	0	100540.734	2.4363271029e-10	100540.734	12567.59175	0.890518727643	12566.7012313	0.131758563516	0.0203424904081	0	10052.483188	0.0363258757288	0	4000004.43419	11.1768735536	0	21146547.3089	0	0.299066758957	8.18217657401e-8	0	0	0	0	0	0	4067.25785246	283540.220248	29801.4653046	3421.71671991	52612.4461806	13501.8867835	406080.244113	1171474.12673	404962.791202	318190.109026	671795.25465	316199.23156	645.541132551	230927.769951	16299.5463117	645.541132551	295163.599996	25264.8047796	406725.785246	1200942.8209	405036.176618	502703.67	251351.835	20108.1468	10054.0734	0	91321.5267445	91321.5267445	45660.7633722	51140.0549769	547624.763866	547624.763866	109524.952773	775928.580727	0	0	0	0	5.48959541288e-12	0.00411642084919	0.0322094548741	5.59940414977e-10	0.0084983983763	0.0749973429781	5.43469945875e-10	1.83137423415e-9	1.69454617261e-9	0	0	0	0	0	0	2.0392859209e-65	6.68766663113e-54	8.69426367935e-57	0	0.0155803970232	0.0511345520305	0.0777128509396	0	0.0000134630071054	0.0000753703574486	1.08935899327	4.54151880095
234	1.03616687643e-9	1.56088532403e-9	4.99687634139e-9	0.845210664314	0.914461849289	0.756779889163	0.918615161082	0	0	0	1	0	0	0	18622975.3245	23828230.5734	28363877.9144	0.00000101949550868	0.31700904695	7.8292891923	2.8077526297e-10	9.75767947614e-10	8.84528610967e-10	1.84864379764e-7	0.0132187327038	0.489488245228	7.38334253968e-66	0.0147055838591	0.0522283140033	251351.835	6.31959213543	251345.515408	0.787540322062	4.41689252763e-10	1.488418147e-9	1.37725461513e-9	2.73601054965e-8	0.00000447915414197	0.312664172819	0.31266868264	0	209459.8625	1.03126661039e-10	209459.8625	1.26391842709	209458.598582	0.157508064412	0.0625337365281	0	0.0625337358666	251345.515408	0.31266868264	0	13824.350925	1.4802175925	13822.8707074	0.218856225592	4.46150760367e-12	0.00376886476756	0.0300519834041	9.2291781746e-66	2.54874218588e-54	3.66023738523e-57	0.0338208481761	0	5027.0367	2.47503986494e-12	5027.0367	0.740108796251	5026.2965912	0.109428112796	0.016910424088	0	100540.734	1.98003189195e-10	100540.734	12567.59175	0.828921851801	12566.7628281	0.122559486331	0.0189396749786	0	10052.5931824	0.0338208481761	0	4000004.13148	10.4173569198	0	21146558.1134	0	0.277863340551	6.69479650512e-8	0	0	0	0	0	0	4067.25785246	283540.223846	29801.4942991	3421.71671991	52612.4501261	13501.9179355	406080.244113	1171474.13488	404962.86375	318190.109026	671795.262796	316199.304108	645.541132551	230927.769951	16299.5463117	645.541132551	295163.615391	25264.85891	406725.785246	1200942.8209	405036.176618	502703.67	251351.835	20108.1468	10054.0734	0	91321.5267445	91321.5267445	45660.7633722	51140.0549769	547624.763866	547624.763866	109524.952773	775928.580727	0	0	0	0	4.46150760367e-12	0.00376886476756	0.0300519834041	4.59053844424e-10	0.00778088696489	0.0699999999128	4.41689252763e-10	1.488418147e-9	1.37725461513e-9	0	0	0	0	0	0	7.38334253968e-66	2.42130507658e-54	3.1478041513e-57	0	0.0142649594356	0.0477272726678	0.0722198270658	0	0.0000125640654279	0.0000701047389444	1.08935899327	4.54151880095
235	8.42105076206e-10	1.26854997523e-9	4.06102056194e-9	0.845210664314	0.914461849289	0.756779889163	0.918615161082	0	0	0	1	0	0	0	18622975.3245	23828230.5734	28363877.9144	8.50273966308e-7	0.290244031359	7.30534801946	2.28191498591e-10	7.93035770745e-10	7.18901206836e-10	1.54187214657e-7	0.0121026587285	0.456704876022	2.67317821888e-66	0.0134640042596	0.0487462300467	251351.835	5.8976130073	251345.937387	0.734647749653	3.58969814076e-10	1.20968510089e-9	1.11937094585e-9	2.27997432047e-8	0.00000380896613599	0.288603625759	0.288607460213	0	209459.8625	8.3812258773e-11	209459.8625	1.17952260146	209458.682977	0.146929549931	0.0577214920427	0	0.0577214915051	251345.937387	0.288607460213	0	13824.350925	1.37788264089	13822.9730424	0.203585432904	3.62595771794e-12	0.00345065411048	0.0280391385746	3.3414727736e-66	9.22785589347e-55	1.32520830526e-57	0.0314897926887	0	5027.0367	2.01149421055e-12	5027.0367	0.688941320444	5026.34775868	0.101792716452	0.0157448963443	0	100540.734	1.60919536844e-10	100540.734	12567.59175	0.771614278897	12566.8201357	0.114007842426	0.0176342839057	0	10052.6955174	0.0314897926887	0	4000003.84954	9.70965155145	0	21146568.1839	0	0.258178710138	5.47779674999e-8	0	0	0	0	0	0	4067.25785246	283540.22714	29801.5213517	3421.71671991	52612.4537385	13501.9470009	406080.244113	1171474.14233	404962.931464	318190.109026	671795.270254	316199.371822	645.541132551	230927.769951	16299.5463117	645.541132551	295163.629486	25264.9094317	406725.785246	1200942.8209	405036.176618	502703.67	251351.835	20108.1468	10054.0734	0	91321.5267445	91321.5267445	45660.7633722	51140.0549769	547624.763866	547624.763866	109524.952773	775928.580727	0	0	0	0	3.62595771794e-12	0.00345065411048	0.0280391385746	3.76337984145e-10	0.00712395398289	0.0653350793038	3.58969814076e-10	1.20968510089e-9	1.11937094585e-9	0	0	0	0	0	0	2.67317821888e-66	8.7664630988e-55	1.13967914252e-57	0	0.013060582302	0.0445466449798	0.0671189585566	0	0.000011725196064	0.0000652109067041	1.08935899327	4.54151880095
236	6.84388756452e-10	1.03096557782e-9	3.30043948914e-9	0.845210664314	0.914461849289	0.756779889163	0.918615161082	0	0	0	1	0	0	0	18622975.3245	23828230.5734	28363877.9144	7.09128156711e-7	0.265738788608	6.81648168058	1.85455580405e-10	6.44523258806e-10	5.84286234076e-10	1.28598338427e-7	0.0110808181041	0.426118773951	9.67838313271e-67	0.0123272496628	0.0454959640367	251351.835	5.503833029	251346.331167	0.685316241223	2.9174191889e-10	9.83148783741e-10	9.09772558198e-10	1.89994987507e-8	0.00000323905419758	0.266394617748	0.266397877986	0	209459.8625	6.81152152576e-11	209459.8625	1.1007666058	209458.761733	0.137063248245	0.0532795755973	0	0.0532795751603	251346.331167	0.266397877986	0	13824.350925	1.2826697462	13823.0682553	0.189388680799	2.9468880696e-12	0.00315931102081	0.0261612141126	1.20979789159e-66	3.34099403473e-55	4.79798676285e-58	0.0293205251363	0	5027.0367	1.63476516618e-12	5027.0367	0.641334873098	5026.39536513	0.0946943403996	0.0146602625682	0	100540.734	1.30781213295e-10	100540.734	12567.59175	0.71829505787	12566.8734549	0.106057661247	0.0164194940763	0	10052.7907303	0.0293205251363	0	4000003.58693	9.05020658532	0	21146577.5702	0	0.239902865983	4.48202678173e-8	0	0	0	0	0	0	4067.25785246	283540.230156	29801.5465924	3421.71671991	52612.4570459	13501.9741195	406080.244113	1171474.14916	404962.994664	318190.109026	671795.277082	316199.435022	645.541132551	230927.769951	16299.5463117	645.541132551	295163.642391	25264.9565849	406725.785246	1200942.8209	405036.176618	502703.67	251351.835	20108.1468	10054.0734	0	91321.5267445	91321.5267445	45660.7633722	51140.0549769	547624.763866	547624.763866	109524.952773	775928.580727	0	0	0	0	2.9468880696e-12	0.00315931102081	0.0261612141126	3.08521311612e-10	0.00652248494143	0.0609805247085	2.9174191889e-10	9.83148783741e-10	9.09772558198e-10	0	0	0	0	0	0	9.67838313271e-67	3.17394433299e-55	4.12626861605e-58	0	0.0119578890593	0.0415776304831	0.0623819432992	0	0.0000109423793213	0.0000606622751246	1.08935899327	4.54151880095
